timestamp,temperatura,umidade_solo,ph_solo,nitrogenio,fosforo,potassio,irrigacao_ativa,cultura,volume_irrigacao_recomendado,dosagem_n_recomendada,dosagem_p_recomendada,dosagem_k_recomendada,rendimento_estimado
2025-11-25 20:39:57.610438,22.4,49.7,5.52,0,1,1,0,milho,3.0,12,0,0,4036.0
2025-11-25 20:40:02.610438,21.2,54.0,5.42,0,1,1,0,milho,2.6,12,0,0,3674.0
2025-11-25 20:40:07.610438,21.2,50.0,5.49,0,1,1,0,milho,3.0,12,0,0,4834.0
2025-11-25 20:40:12.610438,21.5,48.4,5.47,0,1,0,0,milho,3.2,12,0,10,2234.0
2025-11-25 20:40:17.610438,22.0,47.5,5.4,0,1,0,0,milho,3.2,12,0,10,1332.0
2025-11-25 20:40:22.610438,21.3,50.8,5.42,1,1,1,0,milho,2.9,0,0,0,4898.0
2025-11-25 20:40:27.610438,22.4,46.1,5.52,0,1,1,0,milho,3.4,12,0,0,3079.0
2025-11-25 20:40:32.610438,21.2,49.5,5.47,0,1,1,0,milho,3.0,12,0,0,3306.0
2025-11-25 20:40:37.610438,21.2,49.4,5.37,0,0,1,0,milho,3.1,12,8,0,2635.0
2025-11-25 20:40:42.610438,22.1,47.7,5.49,0,1,0,0,milho,3.2,12,0,10,2209.0
2025-11-25 20:40:47.610438,22.3,45.8,5.48,1,1,1,0,milho,3.4,0,0,0,4291.0
2025-11-25 20:40:52.610438,21.8,43.7,5.5,0,1,0,0,milho,3.6,12,0,10,2926.0
2025-11-25 20:40:57.610438,21.8,46.2,5.61,0,1,0,0,milho,3.4,12,0,10,2896.0
2025-11-25 20:41:02.610438,21.6,47.4,5.36,1,0,0,0,milho,3.3,0,8,10,3428.0
2025-11-25 20:41:07.610438,22.6,42.4,5.33,0,1,0,0,milho,3.8,12,0,10,2969.0
2025-11-25 20:41:12.610438,22.3,43.2,5.47,0,1,1,0,milho,3.7,12,0,0,3289.0
2025-11-25 20:41:17.610438,22.7,42.9,5.55,0,1,1,0,milho,3.7,12,0,0,2063.0
2025-11-25 20:41:22.610438,21.8,43.6,5.56,0,1,1,0,milho,3.6,12,0,0,2074.0
2025-11-25 20:41:27.610438,21.9,41.6,5.29,0,0,1,0,milho,3.8,12,8,0,2909.0
2025-11-25 20:41:32.610438,22.5,39.1,5.62,1,1,1,1,milho,7.2,0,0,0,3324.0
2025-11-25 20:41:37.610438,22.5,42.2,5.36,0,1,1,1,milho,3.8,12,0,0,3018.0
2025-11-25 20:41:42.610438,21.9,46.7,5.32,1,0,1,1,milho,3.3,0,8,0,4072.0
2025-11-25 20:41:47.610438,22.0,50.6,5.75,0,0,1,1,milho,2.9,12,8,0,3541.0
2025-11-25 20:41:52.610438,22.4,50.2,5.57,0,1,1,1,milho,3.0,12,0,0,3544.0
2025-11-25 20:41:57.610438,21.7,51.6,5.62,0,0,1,1,milho,2.8,12,8,0,3685.0
2025-11-25 20:42:02.610438,21.0,50.0,5.51,0,0,1,1,milho,3.0,12,8,0,3950.0
2025-11-25 20:42:07.610438,22.8,52.1,5.66,0,1,1,1,milho,2.8,12,0,0,3898.0
2025-11-25 20:42:12.610438,22.0,59.2,5.42,0,1,1,1,milho,2.1,12,0,0,3793.0
2025-11-25 20:42:17.610438,21.6,58.2,5.53,0,1,0,1,milho,2.2,12,0,10,3139.0
2025-11-25 20:42:22.610438,22.4,60.4,5.45,1,0,1,1,milho,2.0,0,8,0,4570.0
2025-11-25 20:42:27.610438,21.9,66.3,5.55,0,1,0,1,milho,1.4,12,0,10,2869.0
2025-11-25 20:42:32.610438,22.3,67.6,5.33,0,1,1,1,milho,1.2,12,0,0,3145.0
2025-11-25 20:42:37.610438,20.5,68.0,5.7,0,1,0,1,milho,1.2,12,0,10,2646.0
2025-11-25 20:42:42.610438,21.4,71.9,5.55,0,0,0,1,milho,0.0,12,8,10,1995.0
2025-11-25 20:42:47.610438,21.8,67.9,5.57,0,1,1,1,milho,1.2,12,0,0,3188.0
2025-11-25 20:42:52.610438,21.6,70.7,5.6,1,0,1,1,milho,0.0,0,8,0,3381.0
2025-11-25 20:42:57.610438,22.0,78.6,5.52,1,0,1,0,milho,0.0,0,8,0,2942.0
2025-11-25 20:43:02.610438,22.0,77.8,5.41,0,1,0,0,milho,0.0,12,0,10,1750.0
2025-11-25 20:43:07.610438,21.3,74.2,5.53,0,1,1,0,milho,0.0,12,0,0,2327.0
2025-11-25 20:43:12.610438,22.2,72.6,5.66,0,1,1,0,milho,0.0,12,0,0,3079.0
2025-11-25 20:43:17.610438,21.1,73.8,5.48,1,1,0,0,milho,0.0,0,0,10,3013.0
2025-11-25 20:43:22.610438,21.3,70.9,5.5,1,1,1,0,milho,0.0,0,0,0,4305.0
2025-11-25 20:43:27.610438,21.0,72.8,5.54,1,0,1,0,milho,0.0,0,8,0,4563.0
2025-11-25 20:43:32.610438,21.7,70.9,5.58,0,1,0,0,milho,0.0,12,0,10,2510.0
2025-11-25 20:43:37.610438,20.9,72.1,5.48,0,1,1,0,milho,0.0,12,0,0,2502.0
2025-11-25 20:43:42.610438,21.6,69.7,5.52,0,1,0,0,milho,1.0,12,0,10,3701.0
2025-11-25 20:43:47.610438,21.3,70.7,5.54,1,1,0,0,milho,0.0,0,0,10,3633.0
2025-11-25 20:43:52.610438,22.4,68.3,5.55,0,1,1,0,milho,1.2,12,0,0,3221.0
2025-11-25 20:43:57.610438,21.9,69.8,5.67,0,0,0,0,milho,1.0,12,8,10,2839.0
2025-11-25 20:44:02.610438,21.8,70.9,5.49,1,0,0,0,milho,0.0,0,8,10,3543.0
2025-11-25 20:44:07.610438,21.0,68.5,5.42,0,1,1,0,milho,1.1,12,0,0,3329.0
2025-11-25 20:44:12.610438,21.8,65.5,5.37,0,1,1,0,milho,1.4,12,0,0,3612.0
2025-11-25 20:44:17.610438,21.1,65.6,5.49,0,0,0,0,milho,1.4,12,8,10,2479.0
2025-11-25 20:44:22.610438,22.0,65.8,5.48,0,1,1,0,milho,1.4,12,0,0,3169.0
2025-11-25 20:44:27.610438,21.8,65.0,5.51,0,1,0,0,milho,1.5,12,0,10,2142.0
2025-11-25 20:44:32.610438,22.9,65.7,5.35,1,1,1,0,milho,1.4,0,0,0,4704.0
2025-11-25 20:44:37.610438,22.2,67.0,5.39,0,1,1,0,milho,1.3,12,0,0,3747.0
2025-11-25 20:44:42.610438,22.6,62.0,5.68,1,1,1,0,milho,1.8,0,0,0,5196.0
2025-11-25 20:44:47.610438,22.0,61.8,5.5,0,1,1,0,milho,1.8,12,0,0,2486.0
2025-11-25 20:44:52.610438,22.2,63.3,5.43,0,0,1,0,milho,1.7,12,8,0,4619.0
2025-11-25 20:44:57.610438,22.4,65.3,5.29,0,0,0,0,milho,1.5,12,8,10,2984.0
2025-11-25 20:45:02.610438,21.8,63.8,5.41,0,0,1,0,milho,1.6,12,8,0,3553.0
2025-11-25 20:45:07.610438,21.4,62.6,5.54,1,0,1,0,milho,1.7,0,8,0,4823.0
2025-11-25 20:45:12.610438,20.9,61.3,5.54,1,1,1,0,milho,1.9,0,0,0,4245.0
2025-11-25 20:45:17.610438,22.7,57.0,5.36,0,0,1,0,milho,2.3,12,8,0,3243.0
2025-11-25 20:45:22.610438,22.6,63.9,5.64,1,1,1,0,milho,1.6,0,0,0,5594.0
2025-11-25 20:45:27.610438,21.4,62.8,5.48,0,0,1,0,milho,1.7,12,8,0,3865.0
2025-11-25 20:45:32.610438,22.3,57.8,5.42,1,1,1,0,milho,2.2,0,0,0,4163.0
2025-11-25 20:45:37.610438,22.4,61.8,5.49,1,0,1,0,milho,1.8,0,8,0,5135.0
2025-11-25 20:45:42.610438,21.7,57.5,5.51,0,0,1,0,milho,2.2,12,8,0,2530.0
2025-11-25 20:45:47.610438,22.0,57.1,5.52,0,0,0,0,milho,2.3,12,8,10,3192.0
2025-11-25 20:45:52.610438,22.5,54.2,5.56,1,0,1,0,milho,2.6,0,8,0,4272.0
2025-11-25 20:45:57.610438,22.4,54.8,5.48,0,0,0,0,milho,2.5,12,8,10,3143.0
2025-11-25 20:46:02.610438,22.5,54.8,5.31,0,1,0,0,milho,2.5,12,0,10,2962.0
2025-11-25 20:46:07.610438,21.9,55.6,5.48,0,1,1,0,milho,2.4,12,0,0,3758.0
2025-11-25 20:46:12.610438,21.7,57.1,5.41,0,1,0,0,milho,2.3,12,0,10,3116.0
2025-11-25 20:46:17.610438,20.8,55.1,5.61,1,1,1,0,milho,2.5,0,0,0,4873.0
2025-11-25 20:46:22.610438,22.0,51.4,5.33,0,1,1,0,milho,2.9,12,0,0,4834.0
2025-11-25 20:46:27.610438,22.3,56.2,5.62,0,0,1,0,milho,2.4,12,8,0,2665.0
2025-11-25 20:46:32.610438,22.0,52.8,5.7,1,0,1,0,milho,2.7,0,8,0,4510.0
2025-11-25 20:46:37.610438,22.0,54.9,5.5,1,1,1,0,milho,2.5,0,0,0,5453.0
2025-11-25 20:46:42.610438,22.7,55.1,5.41,0,0,1,0,milho,2.5,12,8,0,3385.0
2025-11-25 20:46:47.610438,21.7,50.3,5.63,0,0,1,0,milho,3.0,12,8,0,3455.0
2025-11-25 20:46:52.610438,22.1,51.4,5.65,0,1,1,0,milho,2.9,12,0,0,3395.0
2025-11-25 20:46:57.610438,22.2,55.8,5.35,0,1,1,0,milho,2.4,12,0,0,3703.0
2025-11-25 20:47:02.610438,21.8,50.6,5.49,1,1,1,0,milho,2.9,0,0,0,4844.0
2025-11-25 20:47:07.610438,20.4,50.2,5.41,0,1,1,0,milho,3.0,12,0,0,2322.0
2025-11-25 20:47:12.610438,21.2,51.1,5.38,0,1,0,0,milho,2.9,12,0,10,3468.0
2025-11-25 20:47:17.610438,22.4,51.6,5.38,0,0,1,0,milho,2.8,12,8,0,4402.0
2025-11-25 20:47:22.610438,21.7,49.4,5.57,0,1,1,0,milho,3.1,12,0,0,2466.0
2025-11-25 20:47:27.610438,21.6,50.1,5.52,0,1,1,0,milho,3.0,12,0,0,3511.0
2025-11-25 20:47:32.610438,21.8,47.8,5.64,1,1,0,0,milho,3.2,0,0,10,2945.0
2025-11-25 20:47:37.610438,21.2,45.4,5.59,0,1,1,0,milho,3.5,12,0,0,3427.0
2025-11-25 20:47:42.610438,21.9,47.9,5.39,1,1,0,0,milho,3.2,0,0,10,2480.0
2025-11-25 20:47:47.610438,22.1,45.8,5.45,1,1,0,0,milho,3.4,0,0,10,2684.0
2025-11-25 20:47:52.610438,21.8,46.2,5.36,0,1,1,0,milho,3.4,12,0,0,2559.0
2025-11-25 20:47:57.610438,22.1,44.2,5.52,1,0,0,0,milho,3.6,0,8,10,2790.0
2025-11-25 20:48:02.610438,21.9,42.3,5.38,1,1,1,0,milho,3.8,0,0,0,3649.0
2025-11-25 20:48:07.610438,21.6,43.1,5.65,0,0,1,0,milho,3.7,12,8,0,3105.0
2025-11-25 20:48:12.610438,21.2,46.1,5.39,0,1,1,0,milho,3.4,12,0,0,3857.0
2025-11-25 20:48:17.610438,20.9,45.2,5.49,0,0,1,0,milho,3.5,12,8,0,2639.0
2025-11-25 20:48:22.610438,22.2,43.4,5.37,1,1,1,0,milho,3.7,0,0,0,4156.0
2025-11-25 20:48:27.610438,22.1,44.5,5.67,0,0,1,0,milho,3.5,12,8,0,2873.0
2025-11-25 20:48:32.610438,21.4,44.5,5.45,0,0,1,0,milho,3.5,12,8,0,2736.0
2025-11-25 20:48:37.610438,22.4,43.2,5.43,0,1,1,0,milho,3.7,12,0,0,3202.0
2025-11-25 20:48:42.610438,21.0,42.4,5.6,0,1,0,0,milho,3.8,12,0,10,1524.0
2025-11-25 20:48:47.610438,21.5,36.5,5.47,0,1,1,1,milho,7.7,12,0,0,2479.0
2025-11-25 20:48:52.610438,21.4,41.5,5.57,1,0,1,1,milho,3.8,0,8,0,2744.0
2025-11-25 20:48:57.610438,22.0,42.0,5.4,0,1,1,1,milho,3.8,12,0,0,2924.0
2025-11-25 20:49:02.610438,21.3,44.5,5.42,0,1,1,1,milho,3.5,12,0,0,3202.0
2025-11-25 20:49:07.610438,20.8,47.4,5.33,1,0,0,1,milho,3.3,0,8,10,2255.0
2025-11-25 20:49:12.610438,21.8,53.6,5.58,0,0,1,1,milho,2.6,12,8,0,3388.0
2025-11-25 20:49:17.610438,21.1,48.6,5.47,0,1,1,1,milho,3.1,12,0,0,2954.0
2025-11-25 20:49:22.610438,21.6,56.5,5.45,0,0,0,1,milho,2.3,12,8,10,2258.0
2025-11-25 20:49:27.610438,22.0,56.3,5.65,0,0,0,1,milho,2.4,12,8,10,2786.0
2025-11-25 20:49:32.610438,20.7,56.5,5.57,0,0,1,1,milho,2.3,12,8,0,3391.0
2025-11-25 20:49:37.610438,21.5,59.4,5.68,1,0,0,1,milho,2.1,0,8,10,2535.0
2025-11-25 20:49:42.610438,22.2,62.7,5.46,1,1,0,1,milho,1.7,0,0,10,3345.0
2025-11-25 20:49:47.610438,21.3,66.2,5.38,1,0,1,1,milho,1.4,0,8,0,4331.0
2025-11-25 20:49:52.610438,21.3,66.2,5.55,0,1,1,1,milho,1.4,12,0,0,4153.0
2025-11-25 20:49:57.610438,20.7,68.3,5.41,0,0,1,1,milho,1.2,12,8,0,4285.0
2025-11-25 20:50:02.610438,21.5,71.5,5.54,1,0,0,1,milho,0.0,0,8,10,3649.0
2025-11-25 20:50:07.610438,21.5,70.0,5.56,1,1,1,1,milho,1.0,0,0,0,4583.0
2025-11-25 20:50:12.610438,21.3,76.1,5.4,1,0,1,0,milho,0.0,0,8,0,2815.0
2025-11-25 20:50:17.610438,21.7,71.3,5.54,0,1,1,0,milho,0.0,12,0,0,3043.0
2025-11-25 20:50:22.610438,22.2,73.9,5.53,1,0,0,0,milho,0.0,0,8,10,2462.0
2025-11-25 20:50:27.610438,21.2,73.4,5.55,1,1,0,0,milho,0.0,0,0,10,2709.0
2025-11-25 20:50:32.610438,21.5,71.3,5.49,0,1,0,0,milho,0.0,12,0,10,1891.0
2025-11-25 20:50:37.610438,21.8,72.0,5.52,1,1,0,0,milho,0.0,0,0,10,2817.0
2025-11-25 20:50:42.610438,21.7,71.5,5.44,0,1,1,0,milho,0.0,12,0,0,2658.0
2025-11-25 20:50:47.610438,20.9,72.1,5.51,0,0,1,0,milho,0.0,12,8,0,2528.0
2025-11-25 20:50:52.610438,21.7,69.6,5.44,0,1,1,0,milho,1.0,12,0,0,4823.0
2025-11-25 20:50:57.610438,21.9,69.0,5.37,1,0,1,0,milho,1.1,0,8,0,3822.0
2025-11-25 20:51:02.610438,21.3,66.1,5.53,0,0,1,0,milho,1.4,12,8,0,3514.0
2025-11-25 20:51:07.610438,20.7,69.1,5.36,0,0,1,0,milho,1.1,12,8,0,3094.0
2025-11-25 20:51:12.610438,22.2,67.2,5.51,0,1,1,0,milho,1.3,12,0,0,3920.0
2025-11-25 20:51:17.610438,21.7,66.2,5.45,0,0,0,0,milho,1.4,12,8,10,3205.0
2025-11-25 20:51:22.610438,21.7,69.6,5.54,1,1,1,0,milho,1.0,0,0,0,4001.0
2025-11-25 20:51:27.610438,22.0,69.0,5.49,0,1,1,0,milho,1.1,12,0,0,4775.0
2025-11-25 20:51:32.610438,21.0,65.7,5.42,0,1,1,0,milho,1.4,12,0,0,3832.0
2025-11-25 20:51:37.610438,22.3,65.7,5.48,0,1,1,0,milho,1.4,12,0,0,3752.0
2025-11-25 20:51:42.610438,21.4,63.3,5.48,1,1,0,0,milho,1.7,0,0,10,3221.0
2025-11-25 20:51:47.610438,22.1,66.3,5.53,0,0,1,0,milho,1.4,12,8,0,4144.0
2025-11-25 20:51:52.610438,22.1,62.1,5.6,1,1,1,0,milho,1.8,0,0,0,5826.0
2025-11-25 20:51:57.610438,22.2,66.2,5.6,1,1,1,0,milho,1.4,0,0,0,5194.0
2025-11-25 20:52:02.610438,21.6,62.6,5.5,0,0,1,0,milho,1.7,12,8,0,3321.0
2025-11-25 20:52:07.610438,21.8,61.2,5.52,1,0,1,0,milho,1.9,0,8,0,4398.0
2025-11-25 20:52:12.610438,21.1,63.6,5.33,0,1,1,0,milho,1.6,12,0,0,4720.0
2025-11-25 20:52:17.610438,22.1,58.4,5.56,0,1,0,0,milho,2.2,12,0,10,3142.0
2025-11-25 20:52:22.610438,21.0,62.7,5.48,0,1,1,0,milho,1.7,12,0,0,4371.0
2025-11-25 20:52:27.610438,21.0,63.9,5.37,1,1,1,0,milho,1.6,0,0,0,4061.0
2025-11-25 20:52:32.610438,20.9,60.8,5.43,1,1,1,0,milho,1.9,0,0,0,4102.0
2025-11-25 20:52:37.610438,21.2,59.2,5.55,0,0,1,0,milho,2.1,12,8,0,3209.0
2025-11-25 20:52:42.610438,22.4,60.7,5.7,0,0,1,0,milho,1.9,12,8,0,3712.0
2025-11-25 20:52:47.610438,21.2,61.5,5.49,0,1,1,0,milho,1.8,12,0,0,3297.0
2025-11-25 20:52:52.610438,22.1,61.1,5.57,0,0,1,0,milho,1.9,12,8,0,3923.0
2025-11-25 20:52:57.610438,21.1,58.0,5.55,1,1,1,0,milho,2.2,0,0,0,4607.0
2025-11-25 20:53:02.610438,21.5,56.9,5.42,0,0,0,0,milho,2.3,12,8,10,3427.0
2025-11-25 20:53:07.610438,20.9,57.9,5.62,1,0,1,0,milho,2.2,0,8,0,4972.0
2025-11-25 20:53:12.610438,21.6,54.2,5.48,1,1,1,0,milho,2.6,0,0,0,5137.0
2025-11-25 20:53:17.610438,22.4,56.6,5.59,0,1,1,0,milho,2.3,12,0,0,4134.0
2025-11-25 20:53:22.610438,21.5,57.2,5.43,1,1,1,0,milho,2.3,0,0,0,4262.0
2025-11-25 20:53:27.610438,21.2,55.7,5.67,0,0,1,0,milho,2.4,12,8,0,3141.0
2025-11-25 20:53:32.610438,21.4,52.1,5.48,0,1,0,0,milho,2.8,12,0,10,3765.0
2025-11-25 20:53:37.610438,21.9,55.6,5.58,0,1,0,0,milho,2.4,12,0,10,3510.0
2025-11-25 20:53:42.610438,21.4,50.9,5.45,1,1,1,0,milho,2.9,0,0,0,4810.0
2025-11-25 20:53:47.610438,21.8,50.4,5.47,1,1,0,0,milho,3.0,0,0,10,4163.0
2025-11-25 20:53:52.610438,22.4,53.8,5.5,0,1,1,0,milho,2.6,12,0,0,4903.0
2025-11-25 20:53:57.610438,22.0,56.3,5.46,1,1,1,0,milho,2.4,0,0,0,4956.0
2025-11-25 20:54:02.610438,21.9,52.4,5.56,0,1,1,0,milho,2.8,12,0,0,4571.0
2025-11-25 20:54:07.610438,21.2,49.1,5.47,0,1,1,0,milho,3.1,12,0,0,2697.0
2025-11-25 20:54:12.610438,21.6,52.2,5.45,0,1,1,0,milho,2.8,12,0,0,3350.0
2025-11-25 20:54:17.610438,21.0,50.4,5.42,0,0,0,0,milho,3.0,12,8,10,3300.0
2025-11-25 20:54:22.610438,20.9,47.9,5.49,1,0,1,0,milho,3.2,0,8,0,4141.0
2025-11-25 20:54:27.610438,21.5,48.2,5.56,1,1,1,0,milho,3.2,0,0,0,4074.0
2025-11-25 20:54:32.610438,21.4,50.5,5.49,1,0,0,0,milho,2.9,0,8,10,3240.0
2025-11-25 20:54:37.610438,21.5,51.5,5.62,1,0,1,0,milho,2.8,0,8,0,4486.0
2025-11-25 20:54:42.610438,21.4,48.0,5.52,0,0,1,0,milho,3.2,12,8,0,3091.0
2025-11-25 20:54:47.610438,20.8,46.3,5.49,0,0,0,0,milho,3.4,12,8,10,1732.0
2025-11-25 20:54:52.610438,21.2,45.6,5.37,1,0,1,0,milho,3.4,0,8,0,4682.0
2025-11-25 20:54:57.610438,20.5,46.5,5.38,0,0,1,0,milho,3.3,12,8,0,2405.0
2025-11-25 20:55:02.610438,21.6,45.0,5.64,0,1,1,0,milho,3.5,12,0,0,3016.0
2025-11-25 20:55:07.610438,21.2,43.4,5.52,0,1,1,0,milho,3.7,12,0,0,2962.0
2025-11-25 20:55:12.610438,22.6,43.1,5.52,0,1,0,0,milho,3.7,12,0,10,2803.0
2025-11-25 20:55:17.610438,20.2,42.4,5.58,0,1,1,0,milho,3.8,12,0,0,2717.0
2025-11-25 20:55:22.610438,21.2,43.6,5.57,1,1,0,0,milho,3.6,0,0,10,3439.0
2025-11-25 20:55:27.610438,21.0,44.3,5.45,0,0,1,0,milho,3.6,12,8,0,2261.0
2025-11-25 20:55:32.610438,22.8,41.6,5.4,0,1,1,0,milho,3.8,12,0,0,3419.0
2025-11-25 20:55:37.610438,21.4,42.8,5.59,0,0,1,0,milho,3.7,12,8,0,2682.0
2025-11-25 20:55:42.610438,20.9,41.4,5.66,0,1,1,0,milho,3.9,12,0,0,3688.0
2025-11-25 20:55:47.610438,22.1,41.7,5.38,1,0,1,0,milho,3.8,0,8,0,2941.0
2025-11-25 20:55:52.610438,21.1,38.1,5.47,0,1,1,1,milho,7.4,12,0,0,2630.0
2025-11-25 20:55:57.610438,21.7,43.1,5.4,0,1,1,1,milho,3.7,12,0,0,2996.0
2025-11-25 20:56:02.610438,21.2,46.0,5.61,1,0,1,1,milho,3.4,0,8,0,3301.0
2025-11-25 20:56:07.610438,21.6,48.8,5.6,0,1,1,1,milho,3.1,12,0,0,3650.0
2025-11-25 20:56:12.610438,22.1,50.8,5.38,1,0,1,1,milho,2.9,0,8,0,4589.0
2025-11-25 20:56:17.610438,20.6,48.6,5.61,1,0,1,1,milho,3.1,0,8,0,3718.0
2025-11-25 20:56:22.610438,21.2,50.7,5.42,0,0,1,1,milho,2.9,12,8,0,3195.0
2025-11-25 20:56:27.610438,21.4,56.7,5.52,0,0,1,1,milho,2.3,12,8,0,4066.0
2025-11-25 20:56:32.610438,20.9,58.6,5.47,1,1,1,1,milho,2.1,0,0,0,4971.0
2025-11-25 20:56:37.610438,21.5,56.1,5.37,0,1,1,1,milho,2.4,12,0,0,4090.0
2025-11-25 20:56:42.610438,21.2,59.6,5.73,0,1,1,1,milho,2.0,12,0,0,4469.0
2025-11-25 20:56:47.610438,21.6,62.4,5.61,0,1,1,1,milho,1.8,12,0,0,3774.0
2025-11-25 20:56:52.610438,20.9,66.4,5.39,0,1,1,1,milho,1.4,12,0,0,4757.0
2025-11-25 20:56:57.610438,21.5,64.7,5.46,0,1,1,1,milho,1.5,12,0,0,5425.0
2025-11-25 20:57:02.610438,21.4,68.8,5.59,0,1,1,1,milho,1.1,12,0,0,3148.0
2025-11-25 20:57:07.610438,20.9,69.6,5.39,1,0,0,1,milho,1.0,0,8,10,3194.0
2025-11-25 20:57:12.610438,21.5,69.0,5.61,0,0,0,1,milho,1.1,12,8,10,2925.0
2025-11-25 20:57:17.610438,21.9,75.2,5.45,1,1,0,0,milho,0.0,0,0,10,2713.0
2025-11-25 20:57:22.610438,21.9,72.1,5.55,0,0,1,0,milho,0.0,12,8,0,1755.0
2025-11-25 20:57:27.610438,22.1,74.6,5.35,1,0,1,0,milho,0.0,0,8,0,3610.0
2025-11-25 20:57:32.610438,22.4,74.0,5.53,0,0,1,0,milho,0.0,12,8,0,2246.0
2025-11-25 20:57:37.610438,22.0,75.7,5.49,0,0,1,0,milho,0.0,12,8,0,3031.0
2025-11-25 20:57:42.610438,21.6,72.3,5.47,0,0,1,0,milho,0.0,12,8,0,1691.0
2025-11-25 20:57:47.610438,21.0,71.1,5.67,0,0,0,0,milho,0.0,12,8,10,2158.0
2025-11-25 20:57:52.610438,22.0,68.4,5.55,1,0,1,0,milho,1.2,0,8,0,3702.0
2025-11-25 20:57:57.610438,21.7,68.2,5.43,0,1,0,0,milho,1.2,12,0,10,2564.0
2025-11-25 20:58:02.610438,21.2,71.4,5.69,0,1,0,0,milho,0.0,12,0,10,2936.0
2025-11-25 20:58:07.610438,21.4,70.4,5.53,1,1,0,0,milho,0.0,0,0,10,3038.0
2025-11-25 20:58:12.610438,21.0,67.9,5.68,1,0,1,0,milho,1.2,0,8,0,4753.0
2025-11-25 20:58:17.610438,21.2,72.2,5.62,0,0,0,0,milho,0.0,12,8,10,2962.0
2025-11-25 20:58:22.610438,21.3,68.0,5.44,0,1,1,0,milho,1.2,12,0,0,2978.0
2025-11-25 20:58:27.610438,22.3,67.3,5.46,1,1,1,0,milho,1.3,0,0,0,4745.0
2025-11-25 20:58:32.610438,22.5,68.8,5.53,1,1,0,0,milho,1.1,0,0,10,3720.0
2025-11-25 20:58:37.610438,21.8,63.8,5.67,1,0,1,0,milho,1.6,0,8,0,5399.0
2025-11-25 20:58:42.610438,21.4,68.5,5.38,0,0,1,0,milho,1.1,12,8,0,3535.0
2025-11-25 20:58:47.610438,21.0,65.2,5.66,0,1,1,0,milho,1.5,12,0,0,4018.0
2025-11-25 20:58:52.610438,21.6,65.8,5.66,0,1,0,0,milho,1.4,12,0,10,3650.0
2025-11-25 20:58:57.610438,22.0,64.9,5.62,0,1,0,0,milho,1.5,12,0,10,2889.0
2025-11-25 20:59:02.610438,21.4,66.5,5.62,1,0,1,0,milho,1.3,0,8,0,4205.0
2025-11-25 20:59:07.610438,22.0,66.2,5.4,0,1,1,0,milho,1.4,12,0,0,4151.0
2025-11-25 20:59:12.610438,20.9,63.9,5.47,1,0,0,0,milho,1.6,0,8,10,3019.0
2025-11-25 20:59:17.610438,21.2,60.6,5.56,0,1,0,0,milho,1.9,12,0,10,2792.0
2025-11-25 20:59:22.610438,20.5,62.7,5.43,0,0,0,0,milho,1.7,12,8,10,2267.0
2025-11-25 20:59:27.610438,21.4,60.3,5.49,1,1,1,0,milho,2.0,0,0,0,4273.0
2025-11-25 20:59:32.610438,21.2,57.8,5.49,0,0,1,0,milho,2.2,12,8,0,3736.0
2025-11-25 20:59:37.610438,22.5,61.1,5.59,0,1,1,0,milho,1.9,12,0,0,4021.0
2025-11-25 20:59:42.610438,21.4,59.6,5.52,0,1,1,0,milho,2.0,12,0,0,4060.0
2025-11-25 20:59:47.610438,22.2,61.4,5.46,0,0,0,0,milho,1.9,12,8,10,2364.0
2025-11-25 20:59:52.610438,20.9,60.1,5.51,0,1,1,0,milho,2.0,12,0,0,2884.0
2025-11-25 20:59:57.610438,20.3,60.1,5.45,0,1,1,0,milho,2.0,12,0,0,3335.0
2025-11-25 21:00:02.610438,21.0,56.7,5.62,1,1,1,0,milho,2.3,0,0,0,4795.0
2025-11-25 21:00:07.610438,22.7,60.1,5.47,1,0,1,0,milho,2.0,0,8,0,3663.0
2025-11-25 21:00:12.610438,21.8,58.4,5.27,0,1,1,0,milho,2.2,12,0,0,4141.0
2025-11-25 21:00:17.610438,21.2,55.8,5.53,0,1,1,0,milho,2.4,12,0,0,4729.0
2025-11-25 21:00:22.610438,21.9,57.7,5.62,0,0,1,0,milho,2.2,12,8,0,3353.0
2025-11-25 21:00:27.610438,22.7,57.2,5.48,0,1,0,0,milho,2.3,12,0,10,3303.0
2025-11-25 21:00:32.610438,21.5,56.0,5.5,0,1,1,0,milho,2.4,12,0,0,3810.0
2025-11-25 21:00:37.610438,21.5,55.7,5.51,0,0,0,0,milho,2.4,12,8,10,2720.0
2025-11-25 21:00:42.610438,22.0,52.4,5.61,0,1,1,0,milho,2.8,12,0,0,4602.0
2025-11-25 21:00:47.610438,21.2,54.1,5.45,1,1,1,0,milho,2.6,0,0,0,4564.0
2025-11-25 21:00:52.610438,22.0,55.1,5.48,0,1,0,0,milho,2.5,12,0,10,3348.0
2025-11-25 21:00:57.610438,21.6,53.0,5.38,1,0,0,0,milho,2.7,0,8,10,3128.0
2025-11-25 21:01:02.610438,21.2,52.4,5.47,0,1,1,0,milho,2.8,12,0,0,3449.0
2025-11-25 21:01:07.610438,21.5,50.4,5.59,1,0,1,0,milho,3.0,0,8,0,4348.0
2025-11-25 21:01:12.610438,21.5,52.3,5.51,0,1,1,0,milho,2.8,12,0,0,3723.0
2025-11-25 21:01:17.610438,21.6,51.0,5.37,0,0,1,0,milho,2.9,12,8,0,3505.0
